StockCode,Description,Total_Quantity,Total_Revenue,Total_Orders,Unique_Customers,Avg_Price
22548,HEADS AND TAILS SPORTING FUN,1057,1329.72,171,145,1.270625
23131,MISTLETOE HEART WREATH CREAM,318,1327.98,93,79,4.237157894736843
22824,3 TIER SWEETHEART GARDEN SHELF,37,1327.15,37,37,35.86891891891892
23530,WALL ART ONLY ONE PERSON ,269,1326.7500000000002,57,55,4.936206896551725
84212,"ASSORTED FLOWER COLOUR ""LEIS""",2041,1326.65,85,63,0.65
22792,FLUTED ANTIQUE CANDLE HOLDER,1553,1325.51,119,95,0.8736363636363635
23485,BOTANICAL GARDENS WALL CLOCK ,53,1325.0,53,48,25.0
22483,RED GINGHAM TEDDY BEAR ,447,1324.3300000000002,125,89,2.9940310077519383
21463,MIRRORED DISCO BALL ,228,1322.1000000000001,110,73,5.919196428571429
21519,GIN & TONIC DIET GREETING CARD ,3217,1320.9,191,100,0.4178010471204188
22818,CARD CHRISTMAS VILLAGE,3162,1319.4,162,151,0.41926829268292676
85049C,ROMANTIC PINKS RIBBONS ,1054,1318.71,204,161,1.255734597156398
22179,SET 10 LIGHTS NIGHT OWL,195,1316.25,70,47,6.75
23101,SILVER STARS TABLE DECORATION,1588,1315.3999999999999,185,171,0.8294240837696334
23486,ANTIQUE HEART SHELF UNIT,79,1315.35,61,58,16.65
22902,TOTE BAG I LOVE LONDON,630,1313.16,83,66,2.0951764705882354
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,872,1311.44,89,79,2.0478494623655914
35961,FOLKART ZINC HEART CHRISTMAS DEC,1540,1309.0,149,115,0.85
22466,FAIRY TALE COTTAGE NIGHT LIGHT,673,1308.75,77,71,1.9462025316455696
23226,FILIGREE HEART DAISY WHITE,1055,1308.67,68,54,1.2439130434782608
22436,12 COLOURED PARTY BALLOONS,2010,1308.3,138,105,0.6625000000000001
21832,CHOCOLATE CALCULATOR,785,1306.7299999999998,115,83,1.7306557377049179
21078,SET/20 STRAWBERRY PAPER NAPKINS ,1534,1306.24,191,142,0.858
10135,COLOURING PENCILS BROWN TUBE,1508,1306.19,114,91,1.1991452991452993
84818,DANISH ROSE PHOTO FRAME,1280,1305.6,97,79,1.336734693877551
22076,6 RIBBONS EMPIRE  ,1035,1304.37,113,96,1.4310526315789474
23010,CIRCUS PARADE BABY GIFT SET,77,1303.1499999999999,64,58,16.91875
23090,VINTAGE GLASS T-LIGHT HOLDER,1566,1303.02,118,93,0.8612396694214876
23194,GYMKHANA TREASURE BOOK BOX,578,1302.83,150,125,2.2648407643312103
23500,KEY RING BASEBALL BOOT ASSORTED ,1045,1302.05,74,66,1.2474698795180723
23490,T-LIGHT HOLDER HANGING LOVE BIRD,347,1301.25,83,75,3.75
21258,VICTORIAN SEWING BOX LARGE,100,1299.42,72,50,13.089166666666666
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,190,1295.5,72,63,8.415753424657533
23289,DOLLY GIRL CHILDRENS BOWL,1033,1291.25,136,109,1.25
22852,DOG BOWL VINTAGE CREAM,304,1289.5,104,81,4.2451923076923075
23491,VINTAGE JINGLE BELLS HEART,156,1287.0,69,59,8.25
23315,IVORY REFECTORY CLOCK,130,1286.3,70,62,9.924285714285713
35953,FOLKART STAR CHRISTMAS DECORATIONS,3017,1282.4099999999999,85,81,0.4962921348314607
22573,STAR WOODEN CHRISTMAS DECORATION,1461,1279.29,148,123,0.9115333333333333
21470,FLOWER VINE RAFFIA FOOD COVER,338,1278.63,114,77,3.8467826086956523
22227,HANGING HEART MIRROR DECORATION ,1969,1276.8500000000001,170,83,0.6648351648351648
23000,TRAVEL CARD WALLET TRANSPORT,3044,1275.6,205,125,0.41971153846153847
22594,CHRISTMAS GINGHAM TREE,1456,1272.6999999999998,123,92,0.9254838709677419
21989,PACK OF 20 SKULL PAPER NAPKINS,1492,1268.1999999999998,200,128,0.85
20674,GREEN POLKADOT BOWL,1013,1267.46,144,99,1.258231292517007
22863,SOAP DISH BROCANTE,429,1265.5500000000002,87,75,2.95
23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,1530,1264.62,105,81,0.8279439252336448
84971S,SMALL HEART FLOWERS HOOK ,1535,1264.35,112,68,0.8574782608695652
21328,BALLOONS  WRITING SET ,760,1262.1999999999998,187,135,1.6838144329896905
22534,MAGIC DRAWING SLATE SPACEBOY ,3035,1260.3,197,170,0.4185148514851485
22601,CHRISTMAS RETROSPOT ANGEL WOOD,1458,1258.02,147,119,0.9007947019867548
21494,ROTATING LEAVES T-LIGHT HOLDER,916,1257.53,121,74,1.371937984496124
23096,PETIT TRAY CHIC,755,1257.2299999999998,113,86,1.7355652173913043
23394,POSTE FRANCE CUSHION COVER,335,1256.25,116,87,3.75
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,328,1255.6,82,67,3.823170731707317
21829,DINOSAUR KEYRINGS ASSORTED,6030,1255.1699999999998,130,103,0.21246268656716416
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,339,1253.97,94,79,3.7353061224489794
21033,JUMBO BAG CHARLIE AND LOLA TOYS,532,1249.25,103,74,2.3464423076923078
21098,CHRISTMAS TOILET ROLL,934,1249.09,155,111,1.3039204545454546
23066,SMALL DECO JEWELLERY STAND,151,1245.75,67,61,8.25
21591,COSY HOUR CIGAR BOX MATCHES ,995,1243.75,141,114,1.25
23291,DOLLY GIRL CHILDRENS CUP,991,1243.59,138,103,1.2672857142857141
22154,ANGEL DECORATION 3 BUTTONS ,2956,1241.52,109,86,0.42
23371,SET 36 COLOUR PENCILS SPACEBOY ,993,1241.25,129,96,1.25
21781,MA CAMPAGNE CUTLERY BOX,83,1240.85,69,45,14.95
22498,WOODEN REGATTA BUNTING,208,1237.6000000000001,94,66,5.95
21928,JUMBO BAG SCANDINAVIAN PAISLEY,637,1236.15,78,67,1.9462499999999998
21577,SAVE THE PLANET COTTON TOTE BAG,549,1235.25,116,94,2.25
22412,METAL SIGN NEIGHBOURHOOD WITCH ,589,1233.9,108,72,2.0977678571428573
21718,RED METAL BEACH SPADE ,985,1233.67,137,103,1.267410071942446
22285,HANGING HEN ON NEST DECORATION,747,1232.55,86,72,1.65
22982,PANTRY PASTRY BRUSH,973,1231.98,145,119,1.3163013698630137
22674,FRENCH TOILET SIGN BLUE METAL,986,1231.43,142,105,1.256986301369863
22176,BLUE OWL SOFT TOY,417,1230.15,96,61,2.95
21714,CITRONELLA CANDLE GARDEN POT,983,1228.75,124,105,1.25
22592,CARDHOLDER HOLLY WREATH METAL,314,1226.56,83,74,3.969156626506024
23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,981,1226.25,78,77,1.25
23346,SPACEBOY BEAKER,979,1223.75,131,103,1.25
22976,CIRCUS PARADE CHILDRENS EGG CUP ,975,1223.59,110,77,1.2606140350877193
22716,CARD CIRCUS PARADE,2944,1220.43,213,166,0.424626168224299
22449,SILK PURSE BABUSHKA PINK,365,1217.68,87,65,3.3255056179775284
22314,OFFICE MUG WARMER CHOC+BLUE,451,1215.39,90,56,3.019462365591398
84580,MOUSE TOY WITH PINK T-SHIRT,323,1215.05,119,90,3.765573770491803
22832,BROCANTE SHELF WITH HOOKS,113,1214.75,63,59,10.75
22928,YELLOW GIANT GARDEN THERMOMETER,191,1214.57,85,61,6.409529411764707
22509,SEWING BOX RETROSPOT DESIGN ,146,1213.7,71,63,11.251369863013698
47599B,BLUE PARTY BAGS ,577,1211.7,99,65,2.1
23214,JINGLE BELL HEART ANTIQUE GOLD,573,1210.91,84,71,2.1906666666666665
21906,PHARMACIE FIRST AID TIN,179,1208.25,86,65,6.75
23267,SET OF 4 SANTA PLACE SETTINGS,966,1207.5,88,77,1.25
22891,TEA FOR ONE POLKADOT,266,1207.26,100,66,4.638461538461538
22028,PENNY FARTHING BIRTHDAY CARD,2915,1203.49,185,124,0.4309090909090909
21713,CITRONELLA CANDLE FLOWERPOT,573,1203.3,123,102,2.1
22712,CARD DOLLY GIRL ,2879,1202.97,204,140,0.43864734299516905
22055,MINI CAKE STAND  HANGING STRAWBERY,928,1201.08,137,99,1.4561538461538461
23444,Next Day Carriage,79,1200.0,79,63,15.189873417721518
22600,CHRISTMAS RETROSPOT STAR WOOD,1396,1199.86,142,120,0.8933333333333332
22075,6 RIBBONS ELEGANT CHRISTMAS ,893,1197.4699999999998,114,93,1.5320168067226891
23270,SET OF 2 CERAMIC PAINTED HEARTS ,830,1196.3,115,95,1.4467213114754098
23556,LANDMARK FRAME COVENT GARDEN ,96,1195.35,48,42,12.469607843137256
22121,NOEL WOODEN BLOCK LETTERS ,198,1195.14,106,89,6.107777777777778
23317,BLUE REFECTORY CLOCK ,120,1194.0,65,53,9.95
22639,SET OF 4 NAPKIN CHARMS HEARTS,517,1192.47,119,95,2.4943089430894307
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,311,1191.45,74,66,3.8193333333333332
85035C,ROSE 3 WICK MORRIS BOX CANDLE,769,1191.45,105,84,2.197857142857143
21313,GLASS HEART T-LIGHT HOLDER ,1403,1188.86,114,89,0.8598275862068965
23235,STORAGE TIN VINTAGE LEAF,447,1188.51,88,82,2.745824175824176
23553,LANDMARK FRAME CAMDEN TOWN ,95,1187.5,57,47,12.5
23345, DOLLY GIRL BEAKER,950,1187.5,127,98,1.25
23357,HOT WATER BOTTLE SEX BOMB,279,1186.55,81,74,4.469047619047619
22859,EASTER TIN BUNNY BOUQUET,718,1184.6999999999998,122,108,1.65
23334,IVORY WICKER HEART SMALL,1876,1178.04,93,82,0.6291836734693877
22439,6 ROCKET BALLOONS ,1768,1176.8000000000002,156,116,0.689877300613497
23403,LETTER HOLDER HOME SWEET HOME,320,1173.46,106,79,3.7265740740740743
21705,BAG 500g SWIRLY MARBLES,1185,1173.4499999999998,108,88,1.5252727272727273
37495,FAIRY CAKE BIRTHDAY CANDLE SET,312,1170.0,79,70,3.75
23250,VINTAGE RED TRIM ENAMEL BOWL ,935,1168.75,85,63,1.25
22576,SWALLOW WOODEN CHRISTMAS DECORATION,1359,1167.6299999999999,124,102,0.8913178294573643
21620,SET OF 4 ROSE BOTANICAL CANDLES,799,1166.25,123,96,1.7307692307692308
22208,WOOD STAMP SET THANK YOU,1241,1164.5,198,147,0.9853588516746411
22948,METAL DECORATION NAUGHTY CHILDREN ,1312,1164.1599999999999,97,68,0.9234285714285714
15060B,FAIRY CAKE DESIGN UMBRELLA,309,1162.77,91,66,3.8409890109890106
23552,BICYCLE PUNCTURE REPAIR KIT ,559,1162.72,92,83,2.08
22318,FIVE HEART HANGING DECORATION,396,1161.0000000000002,89,67,2.941111111111111
23283,DOORMAT VINTAGE LEAVES DESIGN ,146,1160.7,69,60,7.950000000000001
85040A,S/4 PINK FLOWER CANDLES IN BOWL,687,1159.79,123,85,1.713565891472868
22609,PENS ASSORTED SPACEBALL,5348,1159.3999999999999,117,89,0.274
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,552,1159.2,122,72,2.1
21528,DAIRY MAID TRADITIONAL TEAPOT ,167,1158.65,85,62,6.9386363636363635
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,703,1157.55,96,68,1.6479797979797977
22731,3D CHRISTMAS STAMPS STICKERS ,895,1157.47,102,82,1.3557281553398057
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2729,1147.0,221,140,0.42364444444444443
22306,SILVER MUG BONE CHINA TREE OF LIFE,1030,1146.21,96,83,1.1343
22419,LIPSTICK PEN RED,2562,1146.12,156,93,0.44690909090909087
23555,LANDMARK FRAME NOTTING HILL ,92,1145.35,45,42,12.468367346938777
22332,SKULLS PARTY BAG + STICKER SET,694,1145.1,125,89,1.65
23543,WALL ART KEEP CALM ,147,1143.95,66,57,7.941304347826088
21901,"KEY FOB , BACK DOOR ",1746,1142.8600000000001,234,143,0.6776229508196722
21626,VINTAGE UNION JACK PENNANT,586,1142.7,69,61,1.9499999999999997
22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,2717,1141.14,162,127,0.42
23193,BUFFALO BILL TREASURE BOOK BOX,507,1139.97,131,107,2.279051094890511
22691,DOORMAT WELCOME SUNRISE,142,1139.44,84,57,8.102235294117648
22358,KINGS CHOICE TEA CADDY ,384,1138.4800000000002,108,85,3.0011711711711713
23221,REINDEER HEART DECORATION SILVER,1317,1137.9099999999999,109,85,0.9149557522123893
23370,SET 36 COLOURING PENCILS DOILY,910,1137.5,99,81,1.25
22312,OFFICE MUG WARMER POLKADOT,395,1136.39,88,59,3.0173118279569895
22282,12 EGG HOUSE PAINTED WOOD,89,1134.75,59,37,12.75
22799,SWEETHEART WIRE FRUIT BOWL,153,1134.0,74,65,8.13
23232,WRAP VINTAGE PETALS  DESIGN,2700,1134.0,101,93,0.42
23554,LANDMARK FRAME OXFORD STREET,91,1132.85,50,45,12.470192307692308
21249,WOODLAND  HEIGHT CHART STICKERS ,384,1132.8000000000002,71,64,2.95
22434,BALLOON PUMP WITH 10 BALLOONS,579,1131.23,108,90,1.9694642857142857
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,1350,1126.8999999999999,72,66,0.8406666666666667
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,2538,1124.89,159,122,0.5
22047,EMPIRE GIFT WRAP,2675,1123.5,101,92,0.42
22710,WRAP I LOVE LONDON ,2675,1123.5,94,76,0.42
22445,PENCIL CASE LIFE IS BEAUTIFUL,376,1123.4,91,71,3.065918367346939
22526,WHEELBARROW FOR CHILDREN ,88,1122.0,64,54,12.75
21055,TOOL BOX SOFT TOY ,121,1121.35,77,61,9.436075949367087
22293,HANGING CHICK GREEN DECORATION,773,1120.85,81,63,1.45
85054,FRENCH ENAMEL POT W LID,488,1119.46,85,65,2.808636363636364
22675,FRENCH KITCHEN SIGN BLUE METAL,888,1118.61,121,93,1.306111111111111
22244,3 HOOK HANGER MAGIC GARDEN,577,1117.95,82,63,1.9429411764705884
22711,WRAP CIRCUS PARADE,2652,1113.84,99,88,0.42
23251,VINTAGE RED ENAMEL TRIM MUG ,890,1112.5,90,73,1.25
21981,PACK OF 12 WOODLAND TISSUES ,3567,1111.1699999999998,186,141,0.3383769633507853
21544,SKULLS  WATER TRANSFER TATTOOS ,1314,1107.3,107,77,0.8481651376146789
22130,PARTY CONE CHRISTMAS DECORATION ,1301,1105.85,86,76,0.8499999999999999
22676,FRENCH BLUE METAL DOOR SIGN 1,880,1103.64,135,60,1.2760583941605839
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,288,1103.6,83,70,3.8174698795180726
23368,SET 12 COLOUR PENCILS DOLLY GIRL ,1699,1101.95,176,133,0.6494535519125684
22377,BOTTLE BAG RETROSPOT ,718,1101.39,101,81,1.9746534653465346
22931,BAKING MOULD HEART WHITE CHOCOLATE,434,1101.01,106,91,2.563853211009174
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,176,1100.0,90,74,6.25
22778,GLASS CLOCHE SMALL,277,1094.15,88,75,3.95
21830,ASSORTED CREEPY CRAWLIES,2599,1093.63,88,63,0.43782608695652175
11001,ASSTD DESIGN RACING CAR PEN,628,1093.32,55,41,1.8864912280701756
21624,VINTAGE UNION JACK DOORSTOP,184,1091.8000000000002,81,71,5.938095238095238
22292,HANGING CHICK  YELLOW DECORATION,752,1090.3999999999999,86,74,1.45
85174,S/4 CACTI CANDLES,269,1090.27,69,49,5.183424657534246
20963,APPLE BATH SPONGE,852,1087.99,118,80,1.329344262295082
22378,WALL TIDY RETROSPOT ,765,1085.56,93,64,1.8927368421052633
23414,ZINC BOX SIGN HOME,109,1084.55,59,55,9.95
84510A,SET OF 4 ENGLISH ROSE COASTERS,863,1083.59,142,99,1.2743624161073825
22442,GROW YOUR OWN FLOWERS SET OF 3,262,1083.3,72,67,6.333333333333333
22708,WRAP DOLLY GIRL,2575,1081.5,98,78,0.42
79000,MOROCCAN TEA GLASS,1276,1075.0,80,62,0.8451219512195122
21744,SNOWFLAKE PORTABLE TABLE LIGHT ,349,1074.9900000000002,79,66,3.189518072289157
22443,GROW YOUR OWN HERBS SET OF 3,135,1073.25,78,60,7.950000000000001
21792,CLASSIC FRENCH STYLE BASKET GREEN ,251,1072.65,66,57,4.628787878787879
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,715,1072.03,74,65,1.5284
23286,BLUE VINTAGE SPOT BEAKER,1257,1068.45,153,119,0.8499999999999999
21245,GREEN POLKADOT PLATE ,630,1066.3,96,70,1.7061616161616162
21123,SET/10 IVORY POLKADOT PARTY CANDLES,855,1065.81,95,65,1.2374
22933,BAKING MOULD EASTER EGG MILK CHOC,360,1062.0000000000002,84,78,2.95
22770,MIRROR CORNICE,71,1061.45,53,43,14.949999999999998
22997,TRAVEL CARD WALLET UNION JACK,2527,1059.9,181,101,0.4196774193548387
21917,SET 12 KIDS  WHITE CHALK STICKS,2511,1057.08,180,127,0.42896174863387976
21818,GLITTER HEART DECORATION,2435,1056.73,129,104,0.46253521126760566
23348,CHILDRENS TOY COOKING UTENSIL SET,508,1056.64,117,92,2.08
22530,MAGIC DRAWING SLATE DOLLY GIRL ,2554,1051.8,176,141,0.41668508287292816
23094,LE GRAND TRAY CHIC SET,84,1050.0,62,56,12.5
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,252,1049.94,78,75,4.198705882352941
21988,PACK OF 6 SKULL PAPER PLATES,1234,1048.8999999999999,140,99,0.85
22564,ALPHABET STENCIL CRAFT,837,1047.88,156,117,1.2701863354037266
22671,FRENCH LAUNDRY SIGN BLUE METAL,631,1047.7099999999998,101,73,1.714313725490196
22128,PARTY CONES CANDY ASSORTED,841,1046.69,63,59,1.246984126984127
22947,WOODEN ADVENT CALENDAR RED,87,1040.73,47,35,11.944042553191489
21395,BLUE POLKADOT BEAKER ,2668,1040.52,77,63,0.39
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,534,1037.7,59,57,1.945
37370,RETRO COFFEE MUGS ASSORTED,840,1037.36,101,67,1.2569444444444444
23406,HOME SWEET HOME KEY HOLDER,169,1036.01,90,65,6.217472527472527
22070,SMALL RED RETROSPOT MUG IN BOX ,298,1035.55,74,56,4.027105263157895
22066,LOVE HEART TRINKET POT,2248,1035.3799999999999,131,99,0.6111428571428572
23061,VINTAGE EMBOSSED HEART,832,1034.96,82,72,1.247529411764706
20668,DISCO BALL CHRISTMAS DECORATION,8970,1034.16,175,109,0.11912087912087913
23470,CARD HOLDER LOVE BIRD LARGE ,166,1032.34,73,68,6.238219178082192
23326,HANGING MINI COLOURED BOTTLES,1642,1030.6200000000001,45,43,0.6282608695652173
22466,FAIRY TALE COTTAGE NIGHTLIGHT,528,1029.6,57,45,1.95
22955,36 FOIL STAR CAKE CASES ,525,1029.14,97,86,2.0229411764705882
23231,WRAP  VINTAGE DOILY ,2450,1029.0,93,80,0.41999999999999993
21619,4 VANILLA BOTANICAL CANDLES,720,1027.5,119,97,1.6158536585365855
22977,DOLLY GIRL CHILDRENS EGG CUP,821,1027.46,109,96,1.260900900900901
23287,RED VINTAGE SPOT BEAKER,1206,1025.1,140,110,0.85
22350,ILLUSTRATED CAT BOWL ,402,1025.1,84,62,2.55
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,205,1024.18,66,52,5.089104477611941
21471,STRAWBERRY RAFFIA FOOD COVER,273,1023.75,87,74,3.75
22361,GLASS JAR DAISY FRESH COTTON WOOL,347,1023.6500000000001,119,90,2.95
23075,PARLOUR CERAMIC WALL HOOK,246,1020.9000000000001,62,52,4.15
23501,KEY RING BASEBALL BOOT UNION JACK,820,1020.8,73,67,1.2472727272727273
23161,REGENCY CAKE FORK,826,1019.9,58,50,1.2391379310344828
23469,CARD HOLDER LOVE BIRD SMALL,248,1018.8800000000001,62,60,4.136129032258064
22357,KINGS CHOICE BISCUIT TIN,240,1017.6,81,64,4.23962962962963
22311,OFFICE MUG WARMER BLACK+SILVER ,320,1015.8800000000001,86,59,3.1551612903225807
37450,CERAMIC CAKE BOWL + HANGING CAKES,344,1014.8000000000002,83,42,2.95
23181,BULL DOG BOTTLE TOP WALL CLOCK,123,1014.75,62,56,8.25
15044A,PINK PAPER PARASOL ,342,1014.5800000000002,75,51,3.0247368421052636
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,432,1012.5400000000001,126,103,2.6577519379844965
82567,"AIRLINE LOUNGE,METAL SIGN",497,1011.4100000000001,149,86,2.0572185430463574
37342,POLKADOT COFFEE CUP & SAUCER PINK,1267,1009.57,61,50,0.7958064516129033
22919,HERB MARKER MINT,1549,1006.85,190,131,0.65
23249,VINTAGE RED ENAMEL TRIM PLATE,610,1006.4999999999999,64,54,1.65
22677,FRENCH BLUE METAL DOOR SIGN 2,804,1005.01,112,59,1.2602678571428572
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,328,1004.36,68,50,4.140588235294118
22199,FRYING PAN RED RETROSPOT,299,1003.25,93,70,3.765957446808511
23433,HANGING QUILTED PATCHWORK APPLES,1215,1003.17,82,76,0.8286585365853659
22207,FRYING PAN UNION FLAG,228,1002.36,85,63,4.62
22650,CERAMIC PIRATE CHEST MONEY BANK,692,1001.0,103,77,1.4480952380952379
22917,HERB MARKER ROSEMARY,1538,999.7,188,130,0.65
20665,RED RETROSPOT PURSE ,340,998.2000000000002,73,58,2.944520547945206
23462,ROCOCO WALL MIRROR WHITE,50,997.5,38,37,19.95
22984,CARD GINGHAM ROSE ,2462,995.98,139,90,0.4219858156028369
22081,RIBBON REEL FLORA + FAUNA ,595,994.87,89,74,1.7401098901098901
20961,STRAWBERRY BATH SPONGE ,779,993.11,123,79,1.3172222222222223
22714,CARD BIRTHDAY COWBOY,2435,989.37,151,123,0.4222516556291391
21564,PINK  HEART SHAPE LOVE BUCKET ,464,989.32,98,60,2.7806122448979593
22603,CHRISTMAS RETROSPOT TREE WOOD,1151,986.15,124,110,0.891
21586,KINGS CHOICE GIANT TUBE MATCHES,395,985.65,63,53,2.5214285714285714
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,661,984.89,74,49,1.49
21819,GLITTER CHRISTMAS STAR ,2285,984.4300000000001,117,94,0.49203125000000003
22604,SET OF 4 NAPKIN CHARMS CUTLERY,385,984.16,98,70,2.5731730769230765
22713,CARD I LOVE LONDON ,2397,983.8,146,109,0.4226315789473684
21206,STRAWBERRY HONEYCOMB  GARLAND ,740,980.9999999999999,69,50,1.5795774647887322
21232,STRAWBERRY CERAMIC TRINKET POT,738,980.58,70,52,1.3494520547945206
21329,DINOSAURS  WRITING SET ,589,980.0499999999998,168,120,1.688139534883721
23372,SET 36 COLOUR PENCILS DOLLY GIRL,784,980.0,95,74,1.25
22168,ORGANISER WOOD ANTIQUE WHITE ,115,977.5,72,66,8.5
22320,BIRDS MOBILE VINTAGE DESIGN,162,975.2600000000001,67,54,6.11955223880597
23358,HOT STUFF HOT WATER BOTTLE,330,975.0,56,50,3.3991228070175437
23073,GEORGIAN TRINKET BOX,78,975.0,54,46,12.5
10133,COLOURING PENCILS BROWN TUBE,2054,974.9100000000001,119,98,0.5266115702479339
22916,HERB MARKER THYME,1499,974.35,184,128,0.65
85178,VICTORIAN SEWING KIT,775,973.59,85,72,1.2917241379310345
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,782,972.46,59,52,1.2466129032258066
21508,VINTAGE KID DOLLY CARD ,2393,971.11,145,108,0.42753424657534245
22920,HERB MARKER BASIL,1494,971.1,185,131,0.65
22475,SKULL DESIGN TV DINNER TRAY,221,970.95,107,48,4.65
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,196,970.2,79,58,4.95
21967,PACK OF 12 SKULL TISSUES,3006,966.2399999999999,172,128,0.32407821229050277
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,948,965.5999999999999,91,77,1.0902173913043478
21179,NO JUNK MAIL METAL SIGN,1641,965.0699999999999,165,121,0.7479190751445087
21749,LARGE RED RETROSPOT WINDMILL,460,963.0000000000001,94,72,2.097340425531915
23558,LANDMARK FRAME LONDON BRIDGE ,77,962.5,44,40,12.5
21071,VINTAGE BILLBOARD DRINK ME MUG,789,962.38,106,71,1.2332110091743118
21355,TOAST ITS - I LOVE YOU ,777,961.65,107,95,1.2447368421052631
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,460,961.4800000000001,101,67,2.162962962962963
72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1048,961.4,94,74,0.935
22614,PACK OF 12 SPACEBOY TISSUES,2957,961.29,170,132,0.3462285714285714
22673,FRENCH GARDEN SIGN BLUE METAL,772,960.58,110,85,1.2680530973451327
22922,FRIDGE MAGNETS US DINER ASSORTED,1122,959.4,84,70,0.8613095238095237
22440,BALLOON WATER BOMB PACK OF 35,2297,958.14,135,99,0.4187412587412587
22944,CHRISTMAS METAL POSTCARD WITH BELLS,2272,957.46,54,48,0.5257894736842105
22742,MAKE YOUR OWN PLAYTIME CARD KIT,418,956.6200000000001,85,74,2.630909090909091
23109,LED TEA LIGHTS,332,954.68,46,46,2.8816666666666664
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1163,953.66,86,84,0.82
23412,HEART MIRROR ANTIQUE WHITE,127,952.5,59,54,7.5
21039,RED RETROSPOT SHOPPING BAG,362,952.26,75,55,2.7228
23067,HANGING ENGRAVED METAL HEART,229,950.3500000000001,68,60,4.15
23378,PACK OF 12 50'S CHRISTMAS TISSUES,2435,949.65,141,125,0.39
23088,ZINC HEART FLOWER T-LIGHT HOLDER,760,947.18,57,52,1.306315789473684
85206A,CREAM FELT EASTER EGG BASKET,574,947.0999999999999,98,94,1.6499999999999997
22918,HERB MARKER PARSLEY,1456,946.4000000000001,185,128,0.65
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,272,946.34,60,51,3.743333333333333
23452,HEART MINI PORTRAIT FRAME,486,944.0999999999999,80,68,1.9462499999999998
22696,WICKER WREATH LARGE,478,943.76,118,104,1.99992
21616,4 PEAR BOTANICAL DINNER CANDLES,635,943.75,102,83,1.7023809523809523
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,749,943.25,101,79,1.411764705882353
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,389,943.1100000000001,102,76,2.7420000000000004
22911,PAPER CHAIN KIT LONDON,318,940.9400000000002,79,66,2.9855
21615,4 LAVENDER BOTANICAL DINNER CANDLES,660,940.0,97,84,1.6707920792079207
23498,CLASSIC BICYCLE CLIPS ,647,938.1499999999999,80,71,1.45
22913,RED COAT RACK PARIS FASHION,189,935.5500000000001,90,74,4.95
22912,YELLOW COAT RACK PARIS FASHION,189,935.5500000000001,88,73,4.95
21201,TROPICAL  HONEYCOMB PAPER GARLAND ,366,933.3,60,41,2.55
51014C,"FEATHER PEN,COAL BLACK",1910,931.8599999999999,106,70,0.539908256880734
22664,TOY TIDY DOLLY GIRL DESIGN,512,930.1800000000001,99,59,2.123131313131313
23405,HOME SWEET HOME 2 DRAWER CABINET,189,929.15,54,53,4.935964912280702
23034,DRAWER KNOB CERAMIC BLACK,641,927.05,73,54,1.4474025974025975
21578,WOODLAND DESIGN  COTTON TOTE BAG,412,927.0,78,67,2.25
21068,VINTAGE BILLBOARD LOVE/HATE MUG,767,926.83,121,78,1.2235245901639344
